67.02526, 309.359450, 64.266, -0.030, 20150409, 65990.00, 19930624, 42454.67, -0.2, 2073, 0.78
67.02511, 309.358020, 66.075, -0.033, 20150409, 65990.50, 19930624, 42454.13, 11.5, 1658, 0.80
67.02494, 309.356550, 69.675, -0.029, 20150409, 65991.00, 19930624, 42453.58, 22.9, 2047, 0.78
67.02478, 309.355030, 72.284, -0.030, 20150409, 65991.50, 19930624, 42453.03, 33.8, 1639, 0.79
67.02458, 309.353440, 76.175, -0.026, 20150409, 65992.00, 19930624, 42452.48, 44.3, 2087, 0.77
67.02438, 309.351720, 80.232, -0.024, 20150409, 65992.50, 19930624, 42451.93, 54.4, 1587, 0.77
67.02418, 309.350130, 83.426, -0.018, 20150409, 65993.00, 19930624, 42451.38, 64.3, 2029, 0.72
67.02404, 309.349060, 86.456, -0.013, 20150409, 65993.50, 19930624, 42450.82, 74.0, 1690, 0.62
67.02377, 309.347010, 89.976, -0.008, 20150409, 65994.00, 19930624, 42450.26, 83.3, 2138, 0.55
67.02371, 309.346560, 91.120, -0.006, 20150409, 65994.50, 19930624, 42449.70, 92.3, 1979, 0.49
67.02339, 309.344230, 93.633, -0.003, 20150409, 65995.00, 19930624, 42449.14, 101.0, 2770, 0.39
67.02326, 309.343260, 94.504, -0.016, 20150409, 65995.50, 19930624, 42448.58, 109.4, 2368, 0.30
67.02296, 309.341360, 94.768, -0.001, 20150409, 65996.00, 19930624, 42448.01, 117.5, 3125, 0.25
67.02284, 309.340530, 95.136, 0.006, 20150409, 65996.50, 19930624, 42447.43, 125.2, 2710, 0.25
67.02251, 309.338770, 92.250, 0.009, 20150409, 65997.00, 19930624, 42446.86, 132.6, 3444, 0.40
67.02242, 309.338230, 92.207, 0.008, 20150409, 65997.50, 19930624, 42446.29, 139.5, 3114, 0.42
67.02219, 309.337020, 87.868, -0.003, 20150409, 65998.00, 19930624, 42445.71, 146.1, 3494, 0.59
67.02203, 309.336160, 85.560, -0.003, 20150409, 65998.50, 19930624, 42445.14, 152.1, 2836, 0.65
67.02165, 309.334250, 76.179, -0.012, 20150409, 65999.00, 19930624, 42444.56, 157.7, 3038, 0.81
67.02154, 309.333740, 73.844, -0.014, 20150409, 65999.50, 19930624, 42443.96, 162.9, 2696, 0.85
67.02113, 309.331690, 63.838, -0.034, 20150409, 66000.00, 19930624, 42443.38, 167.7, 3021, 1.10
67.02097, 309.330820, 58.645, -0.041, 20150409, 66000.50, 19930624, 42442.80, 172.2, 2508, 1.14
67.02061, 309.329100, 52.087, -0.059, 20150409, 66001.00, 19930624, 42442.21, 176.3, 2380, 1.03
67.02048, 309.328450, 49.707, -0.065, 20150409, 66001.50, 19930624, 42441.63, 180.2, 2059, 0.93
